no,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"5000","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000116266","1","1","азенапін","asenapine","ua_4_5000","false",null,null,null
"5001","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000116267","1","1","клотіапін","clotiapine","ua_4_5001","false",null,null,null
"5002","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403",null,"1","1","оланзапін і самідорфан","olanzapine and samidorphan","ua_4_5002","false",null,null,null
"5003","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097230","1","1","Бензаміди","Benzamides","ua_4_5003","false",null,null,null
"5004","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097231","1","1","сульпірид","sulpiride","ua_4_5004","false",null,null,null
"5005","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097232","1","1","сультоприд","sultopride","ua_4_5005","false",null,null,null
"5006","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097513","1","1","тіаприд","tiapride","ua_4_5006","false",null,null,null
"5007","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097514","1","1","ремоксиприд","remoxipride","ua_4_5007","false",null,null,null
"5008","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097515","1","1","амісульприд","amisulpride","ua_4_5008","false",null,null,null
"5009","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097516","1","1","вераліприд","veralipride","ua_4_5009","false",null,null,null
"5010","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097517","1","1","левосульпірид","levosulpiride","ua_4_5010","false",null,null,null
"5011","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097518","1","1","Препарати літію","Lithium","ua_4_5011","false",null,null,null
"5012","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097519","1","1","літій","lithium","ua_4_5012","false",null,null,null
"5013","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097520","1","1","Інші антипсихотичні засоби","Other antipsychotics","ua_4_5013","false",null,null,null
"5014","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097521","1","1","протипендил","prothipendyl","ua_4_5014","false",null,null,null
"5015","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097522","1","1","рисперидон","risperidone","ua_4_5015","false",null,null,null
"5016","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097524","1","1","мозапрамін","mosapramine","ua_4_5016","false",null,null,null
"5017","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097525","1","1","зотепін","zotepine","ua_4_5017","false",null,null,null
"5018","1.0","Atc","2024-11-28T15:49:21.403","2024-11-28T15:49:21.403","100000097526","1","1","арипіпразол","aripiprazole","ua_4_5018","false",null,null,null
"5019","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097527","1","1","паліперидон","paliperidone","ua_4_5019","false",null,null,null
"5020","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000135932","1","1","ілоперидон","iloperidone","ua_4_5020","false",null,null,null
"5021","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000163818","1","1","карипразин","cariprazine","ua_4_5021","false",null,null,null
"5022","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000167243","1","1","брекспіпразол","brexpiprazole","ua_4_5022","false",null,null,null
"5023","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","200000003303","1","1","пімавансерин","pimavanserin","ua_4_5023","false",null,null,null
"5024","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097528","1","1","АНКСІОЛІТИКИ","ANXIOLYTICS","ua_4_5024","false",null,null,null
"5025","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097529","1","1","Похідні бензодіазепіну","Benzodiazepine derivatives","ua_4_5025","false",null,null,null
"5026","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097530","1","1","діазепам","diazepam","ua_4_5026","false",null,null,null
"5027","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097531","1","1","хлордіазепоксид","chlordiazepoxide","ua_4_5027","false",null,null,null
"5028","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097532","1","1","медазепам","medazepam","ua_4_5028","false",null,null,null
"5029","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097533","1","1","оксазепам","oxazepam","ua_4_5029","false",null,null,null
"5030","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097534","1","1","калію клоразепат","potassium clorazepate","ua_4_5030","false",null,null,null
"5031","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097535","1","1","лоразепам","lorazepam","ua_4_5031","false",null,null,null
"5032","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097536","1","1","адиназолам","adinazolam","ua_4_5032","false",null,null,null
"5033","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097537","1","1","бромазепам","bromazepam","ua_4_5033","false",null,null,null
"5034","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097538","1","1","клобазам","clobazam","ua_4_5034","false",null,null,null
"5035","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097539","1","1","кетазолам","ketazolam","ua_4_5035","false",null,null,null
"5036","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097540","1","1","празепам","prazepam","ua_4_5036","false",null,null,null
"5037","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097541","1","1","алпразолам","alprazolam","ua_4_5037","false",null,null,null
"5038","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097542","1","1","галазепам","halazepam","ua_4_5038","false",null,null,null
"5039","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097543","1","1","піназепам","pinazepam","ua_4_5039","false",null,null,null
"5040","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097544","1","1","камазепам","camazepam","ua_4_5040","false",null,null,null
"5041","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097545","1","1","нордазепам","nordazepam","ua_4_5041","false",null,null,null
"5042","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097546","1","1","флудіазепам","fludiazepam","ua_4_5042","false",null,null,null
"5043","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097547","1","1","етилу лофлазепат","ethyl loflazepate","ua_4_5043","false",null,null,null
"5044","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097548","1","1","етизолам","etizolam","ua_4_5044","false",null,null,null
"5045","1.0","Atc","2024-11-28T15:49:21.404","2024-11-28T15:49:21.404","100000097549","1","1","клотіазепам","clotiazepam","ua_4_5045","false",null,null,null
"5046","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097550","1","1","клоксазолам","cloxazolam","ua_4_5046","false",null,null,null
"5047","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097551","1","1","тофізопам","tofisopam","ua_4_5047","false",null,null,null
"5048","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","200000003304","1","1","бентазепам","bentazepam","ua_4_5048","false",null,null,null
"5049","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405",null,"1","1","мексазолам","mexazolam","ua_4_5049","false",null,null,null
"5050","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097552","1","1","лоразепам, комбінації","lorazepam, combinations","ua_4_5050","false",null,null,null
"5051","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097553","1","1","Похідні дифенілметану","Diphenylmethane derivatives","ua_4_5051","false",null,null,null
"5052","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097554","1","1","гідроксизин","hydroxyzine","ua_4_5052","false",null,null,null
"5053","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097555","1","1","каптодіам","captodiame","ua_4_5053","false",null,null,null
"5054","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097556","1","1","гідроксизин, комбінації","hydroxyzine, combinations","ua_4_5054","false",null,null,null
"5055","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097557","1","1","Карбамати","Carbamates","ua_4_5055","false",null,null,null
"5056","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097558","1","1","мепробамат","meprobamate","ua_4_5056","false",null,null,null
"5057","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097559","1","1","емілкамат","emylcamate","ua_4_5057","false",null,null,null
"5058","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097560","1","1","мебутамат","mebutamate","ua_4_5058","false",null,null,null
"5059","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097561","1","1","мепробамат, комбінації","meprobamate, combinations","ua_4_5059","false",null,null,null
"5060","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097562","1","1","Похідні дибензобіциклооктадієну","Dibenzo-bicyclo-octadiene derivatives","ua_4_5060","false",null,null,null
"5061","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097563","1","1","бензоктамін","benzoctamine","ua_4_5061","false",null,null,null
"5062","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097564","1","1","Похідні азаспіродеканедіону","Azaspirodecanedione derivatives","ua_4_5062","false",null,null,null
"5063","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097565","1","1","буспірон","buspirone","ua_4_5063","false",null,null,null
"5064","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097566","1","1","Інші анксіолітики","Other anxiolytics","ua_4_5064","false",null,null,null
"5065","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097567","1","1","мефеноксалон","mephenoxalone","ua_4_5065","false",null,null,null
"5066","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097568","1","1","гедокарніл","gedocarnil","ua_4_5066","false",null,null,null
"5067","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097569","1","1","етифоксин","etifoxine","ua_4_5067","false",null,null,null
"5068","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000163819","1","1","фабомотизол","fabomotizole","ua_4_5068","false",null,null,null
"5069","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","200000003502","1","1","лавандова олія","Lavandulae aetheroleum","ua_4_5069","false",null,null,null
"5070","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097570","1","1","СНОДІЙНІ ТА СЕДАТИВНІ ПРЕПАРАТИ","HYPNOTICS AND SEDATIVES","ua_4_5070","false",null,null,null
"5071","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097571","1","1","Прості препарати барбітуратів","Barbiturates, plain","ua_4_5071","false",null,null,null
"5072","1.0","Atc","2024-11-28T15:49:21.405","2024-11-28T15:49:21.405","100000097572","1","1","пентобарбітал","pentobarbital","ua_4_5072","false",null,null,null
"5073","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097573","1","1","амобарбітал","amobarbital","ua_4_5073","false",null,null,null
"5074","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097574","1","1","бутобарбітал","butobarbital","ua_4_5074","false",null,null,null
"5075","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097575","1","1","барбітал","barbital","ua_4_5075","false",null,null,null
"5076","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097576","1","1","апробарбітал","aprobarbital","ua_4_5076","false",null,null,null
"5077","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097577","1","1","секобарбітал","secobarbital","ua_4_5077","false",null,null,null
"5078","1.0","Atc","2024-11-28T15:49:21.406","2024-11-28T15:49:21.406","100000097578","1","1","талбутал","talbutal","ua_4_5078","false",null,null,null
